ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,goodbye.DEVICE,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.DEVICE,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.DEVICE,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BeginWARN.DEVICE,BlockList,BlockList.Cycle,BlockList.Sample,colorinstruc.DEVICE,Instruct.DEVICE,LoadInstruct.DEVICE,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DEVICE,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.DEVICE,PANASnext.RT,PANASnext.RTTime,PracWarn.DEVICE,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DEVICE,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DEVICE,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.DEVICE,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DEVICE,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DEVICE,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.DEVICE,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DEVICE,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.DEVICE,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,11,,,,,,,,,,,,,,,PANAS11.bmp,,,,,,,,,,,,11,1,11,Keyboard,1,844,1115748,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,12,,,,,,,,,,,,,,,PANAS12.bmp,,,,,,,,,,,,12,1,12,Keyboard,3,2331,1118201,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,13,,,,,,,,,,,,,,,PANAS13.bmp,,,,,,,,,,,,13,1,13,Keyboard,2,2274,1120594,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,14,,,,,,,,,,,,,,,PANAS14.bmp,,,,,,,,,,,,14,1,14,Keyboard,1,1582,1122302,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,15,,,,,,,,,,,,,,,PANAS15.bmp,,,,,,,,,,,,15,1,15,Keyboard,1,814,1123234,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,16,,,,,,,,,,,,,,,PANAS16.bmp,,,,,,,,,,,,16,1,16,Keyboard,4,1332,1124685,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,17,,,,,,,,,,,,,,,PANAS17.bmp,,,,,,,,,,,,17,1,17,Keyboard,2,1916,1126719,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,18,,,,,,,,,,,,,,,PANAS18.bmp,,,,,,,,,,,,18,1,18,Keyboard,2,2371,1129223,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,19,,,,,,,,,,,,,,,PANAS19.bmp,,,,,,,,,,,,19,1,19,Keyboard,1,3651,1133003,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,20,,,,,,,,,,,,,,,PANAS20.bmp,,,,,,,,,,,,20,1,20,Keyboard,5,1363,1134482,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,21,,,,,,,,,,,,,,,PANAS21.bmp,,,,,,,,,,,,21,1,21,Keyboard,2,2434,1137036,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,2,,,,,,,,,?,,2,1,2,,,,,,,,,,,,,Keyboard,1808,1083498,,PANAS,,,,,,,,,,BlockList,,,,,,,,,,,,,22,,,,,,,,,,,,,,,PANAS22.bmp,,,,,,,,,,,,22,1,22,Keyboard,1,1542,1138710,PANASProc,,,,,,,,,,,,,PANASQuestions,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,1,,,,,,,,,,,,,3,1,11 copy.bmp,1,1,Keyboard,-999999,26,1227427,1,2156,1229583,pD8#12b,p,,,,,,,,RMEProc,1,3,Keyboard,-999999,66,1221894,3,5506,1227400,11,1,1,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,2,,,,,,,,,,,,,2,2,02 copy.bmp,1,2,Keyboard,-999999,28,1237476,2,2438,1239914,G#935zq,g,,,,,,,,RMEProc,1,2,Keyboard,-999999,66,1234676,2,2772,1237448,2,1,2,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,3,,,,,,,,,,,,,1,2,08 copy.bmp,1,2,Keyboard,-999999,21,1250858,2,1719,1252577,Y9y3*w6,f,,,,,,,,RMEProc,1,1,Keyboard,-999999,100,1245042,1,5795,1250837,8,1,3,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,4,,,,,,,,,,,,,2,1,27 copy.bmp,0,1,Keyboard,-999999,23,1263773,2,5739,1269512,86Y4n*J,Y,,,,,,,,RMEProc,1,2,Keyboard,-999999,66,1257657,2,6093,1263750,27,1,4,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,5,,,,,,,,,,,,,2,2,04 copy.bmp,1,2,Keyboard,-999999,22,1279239,2,2871,1282110,89F5*qp,6,,,,,,,,RMEProc,1,2,Keyboard,-999999,67,1274606,2,4611,1279217,4,1,5,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,6,,,,,,,,,,,,,2,1,35 copy.bmp,1,1,Keyboard,-999999,16,1292804,1,2255,1295059,K62*mF3,m,,,,,,,,RMEProc,0,2,Keyboard,-999999,67,1287205,3,5583,1292788,35,1,6,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2991,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922931</Frequency><Timestamp dt:dt=""r8"">2897630878535</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-02-04T19:59:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2991-1,60.006,1.0.0.479,Keyboard,1,NS,-1471716653,Full,3.0.3.60,3.0.3.60,2/4/2019,2/4/2019 19:59,14:59:36,3.0.3.43,3,Keyboard,1,2701,1681403,Keyboard,1,2436,1678688,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,26,1208662,1,3514,1212176,,,,Keyboard,RME,0,1,Keyboard,-999999,16,1201779,4,6857,1208636,BlockList,0,,Keyboard,-999999,16,1681419,{TAB},1994,1683413,,,,7,,,,,,,,,,,,,1,2,18 copy.bmp,1,2,Keyboard,-999999,24,1307819,2,1553,1309372,bF6n*q8,e,,,,,,,,RMEProc,1,1,Keyboard,-999999,66,1300153,1,7642,1307795,18,1,7,RMETrialList,,,,,,,
