ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,goodbye.DEVICE,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.DEVICE,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.DEVICE,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BeginWARN.DEVICE,BlockList,BlockList.Cycle,BlockList.Sample,colorinstruc.DEVICE,Instruct.DEVICE,LoadInstruct.DEVICE,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DEVICE,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.DEVICE,PANASnext.RT,PANASnext.RTTime,PracWarn.DEVICE,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DEVICE,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DEVICE,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.DEVICE,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DEVICE,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DEVICE,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.DEVICE,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DEVICE,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.DEVICE,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,12,,,,,,,,,,,,,4,2,14 copy.bmp,1,2,Keyboard,-999999,17,496982,2,1679,498661,Ex7J2b#,V,,,,,,,,RMEProc,1,4,Keyboard,-999999,17,490400,4,6565,496965,14,1,12,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,13,,,,,,,,,,,,,1,2,28 copy.bmp,1,2,Keyboard,-999999,11,508348,2,3007,511355,JH*tm73,N,,,,,,,,RMEProc,1,1,Keyboard,-999999,16,503698,1,4639,508337,28,1,13,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,14,,,,,,,,,,,,,4,1,33 copy.bmp,0,1,Keyboard,-999999,12,524113,2,3746,527859,Hj*42w9,9,,,,,,,,RMEProc,1,4,Keyboard,-999999,16,516380,4,7721,524101,33,1,14,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,15,,,,,,,,,,,,,3,1,03 copy.bmp,1,1,Keyboard,-999999,22,544861,1,1406,546267,*y6G93w,*,,,,,,,,RMEProc,0,3,Keyboard,-999999,17,532896,1,11943,544839,3,1,15,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,16,,,,,,,,,,,,,2,1,13 copy.bmp,1,1,Keyboard,-999999,23,556893,1,1527,558420,42*tg6D,t,,,,,,,,RMEProc,1,2,Keyboard,-999999,16,551294,2,5576,556870,13,1,16,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,17,,,,,,,,,,,,,4,1,29 copy.bmp,1,1,Keyboard,-999999,20,569842,1,1337,571179,Kq#694b,4,,,,,,,,RMEProc,0,4,Keyboard,-999999,16,563459,1,6363,569822,29,1,17,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,18,,,,,,,,,,,,,2,2,30 copy.bmp,1,2,Keyboard,-999999,14,583874,2,2756,586630,#KQ47d3,1,,,,,,,,RMEProc,0,2,Keyboard,-999999,16,576208,3,7652,583860,30,1,18,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,19,,,,,,,,,,,,,2,2,20 copy.bmp,0,2,Keyboard,-999999,15,597473,1,1319,598792,Ev*41x2,d,,,,,,,,RMEProc,1,2,Keyboard,-999999,16,591657,2,5801,597458,20,1,19,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,20,,,,,,,,,,,,,1,2,32 copy.bmp,0,2,Keyboard,-999999,22,609422,1,1417,610839,Ty34*g5,j,,,,,,,,RMEProc,1,1,Keyboard,-999999,16,603822,1,5578,609400,32,1,20,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,21,,,,,,,,,,,,,2,1,31 copy.bmp,1,1,Keyboard,-999999,10,625087,1,2132,627219,v9Gu*64,u,,,,,,,,RMEProc,0,2,Keyboard,-999999,16,615871,3,9206,625077,31,1,21,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,22,,,,,,,,,,,,,1,2,10 copy.bmp,0,2,Keyboard,-999999,16,638286,1,1375,639661,XgQ74*m,#,,,,,,,,RMEProc,1,1,Keyboard,-999999,16,632253,1,6017,638270,10,1,22,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,23,,,,,,,,,,,,,2,1,35 copy.bmp,1,1,Keyboard,-999999,17,651968,1,1576,653544,K62*mF3,m,,,,,,,,RMEProc,1,2,Keyboard,-999999,16,644702,2,7248,651950,35,1,23,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,24,,,,,,,,,,,,,4,1,19 copy.bmp,1,1,Keyboard,-999999,20,667300,1,1641,668941,v5GH79*,5,,,,,,,,RMEProc,1,4,Keyboard,-999999,16,658584,4,8696,667280,19,1,24,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,25,,,,,,,,,,,,,3,2,26 copy.bmp,1,2,Keyboard,-999999,9,680232,2,2120,682352,pDF59#1,q,,,,,,,,RMEProc,1,3,Keyboard,-999999,17,673983,3,6240,680223,26,1,25,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,26,,,,,,,,,,,,,2,1,27 copy.bmp,1,1,Keyboard,-999999,9,692914,1,1548,694462,86Y4n*J,Y,,,,,,,,RMEProc,0,2,Keyboard,-999999,16,687381,4,5524,692905,27,1,26,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,27,,,,,,,,,,,,,1,2,22 copy.bmp,0,2,Keyboard,-999999,15,706680,1,1535,708215,U8#5nq,J,,,,,,,,RMEProc,1,1,Keyboard,-999999,16,699497,1,7168,706665,22,1,27,RMETrialList,,,,,,,
RMEBPD Clinical Cog Load (2.13.15) Laptop version (2),2911,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922933</Frequency><Timestamp dt:dt=""r8"">775629214389</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-03-23T19:26:33Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13.15) Laptop version (2)-2911-1,60.006,1.0.0.451,Keyboard,1,PW,-1759284922,Full,3.0.3.60,3.0.3.60,3/23/2018,3/23/2018 19:26,15:26:34,3.0.3.43,3,Keyboard,1,2543,838527,Keyboard,1,2608,835959,?,Keyboard,3,1,3,,Keyboard,Keyboard,1,1,Keyboard,-999999,22,347796,1,1726,349522,,,,Keyboard,RME,0,1,Keyboard,-999999,16,343646,4,4128,347774,BlockList,0,,Keyboard,-999999,24,838551,{TAB},2442,840993,,,,28,,,,,,,,,,,,,3,2,36 copy.bmp,1,2,Keyboard,-999999,11,718929,2,2032,720961,*9x54tF,^,,,,,,,,RMEProc,1,3,Keyboard,-999999,17,713246,3,5672,718918,36,1,28,RMETrialList,,,,,,,
